SN Journals ID;Journal Title;Imprint;Main Discipline;Journal Homepage URL;pISSN;eISSN;Publishing Model;DEAL active from;Facharzt-zeitschriften;APC;BMC discount;OA License Type;Standard Hybrid Specific Workflow;Changes Within Term;Change Valid from (Year);Comments;Record Added;Record Updated
42247;Emergent Materials;Springer;Materials Science;https://springer.com/42247;2522-5731;2522-574X;Open Choice;January 2020;;;;CC BY;standard;;;;;
42250;Chemistry Africa;Springer;Chemistry;https://springer.com/42250;2522-5758;2522-5766;Open Choice;January 2020;;;;CC BY;standard;;;;;
42252;Functional Composite Materials;Springer;Materials Science;https://springer.com/42252;;2522-5774;Fully Open Access;August 2020;;860,00;20;CC BY;;New Start;2019;;;
42278;Zeitschrift f�r Grundschulforschung;Springer VS;Education;https://springer.com/42278;1865-3553;2523-3181;Open Choice;January 2020;;;;CC BY;standard;;;;;
42286;Water Waves;Birkh�user;Mathematics;https://springer.com/42286;2523-367X;2523-3688;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42321;English Teaching & Learning;Springer;Education;https://springer.com/42321;1023-7267;2522-8560;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-04-09
42322;Journal of Outdoor and Environmental Education;Springer;Education;https://springer.com/42322;2206-3110;2522-879X;Open Choice;January 2020;;;;CC BY;standard;;;;;
42330;Canadian Journal of Science, Mathematics and Technology Education;Springer;Education;https://springer.com/42330;1492-6156;1942-4051;Open Choice;January 2020;;;;CC BY;standard;;;;;
42341;Transactions on Electrical and Electronic Materials;Korean Institute of Electrical and Electronic Material Engineers, co-published with Springer;Materials Science;https://springer.com/42341;1229-7607;2092-7592;Open Choice;January 2020;;;;CC BY;standard;;;;;
42354;Digitale Welt;eMedia Gesellschaft f�r Elektronische Medien, co-published with Springer;Business and Management;https://springer.com/42354;;2569-1996;Subscription-only;January 2020;;;;;;New Start;2019;;;
42360;Indian Phytopathology;Springer;Life Sciences;https://springer.com/42360;0367-973X;2248-9800;Open Choice;January 2020;;;;CC BY;standard;;;;;
42379;China Population and Development Studies;Springer;Social Sciences;https://springer.com/42379;2096-448X;2523-8965;Open Choice;January 2020;;;;CC BY;standard;;;;;
42380;International Journal of Bullying Prevention;Springer;Psychology;https://springer.com/42380;2523-3653;2523-3661;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42398;Environmental Sustainability;Springer;Environment;https://springer.com/42398;;2523-8922;Open Choice;January 2020;;;;CC BY;standard;;;;;
42399;SN Comprehensive Clinical Medicine;Springer Nature;Medicine & Public Health;https://springer.com/42399;;2523-8973;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42401;Aerospace Systems;Shanghai Jiaotong University Press, co-published with Springer;Engineering;https://springer.com/42401;2523-3947;2523-3955;Open Choice;January 2020;;;;CC BY;standard;;;;;
42405;International Journal of Aeronautical and Space Sciences;The Korean Society for Aeronautical & Space Sciences, co-published with Springer;Engineering;https://springer.com/42405;;2093-2480;Open Choice;January 2020;;;;CC BY;standard;;;;;
42408;Fire Ecology;Springer;Life Sciences;https://springer.com/42408;;1933-9747;Fully Open Access;August 2020;;1745,00;20;CC BY;;;;APC updated;;2020-04-01
42409;Measurement Instruments for the Social Sciences;BioMed Central;Social Sciences;https://springer.com/42409;;2523-8930;Fully Open Access;August 2020;;990,00;20;CC BY;;New Start;2019;;;
42413;International Journal of Community Well-Being;Springer;Social Sciences;https://springer.com/42413;2524-5295;2524-5309;Open Choice;January 2020;;;;CC BY;standard;;;;;
42414;The Journal of Prevention of Alzheimer's Disease;Serdi-Editions;Medicine & Public Health;https://springer.com/42414;;2426-0266;Open Choice;January 2020;;;;CC BY;non-standard;;;;;
42415;The Journal of Frailty & Aging;Serdi-Editions;Medicine & Public Health;https://springer.com/42415;;2273-4309;Open Choice;January 2020;;;;CC BY;non-standard;;;Journal Title updated;;2020-04-09
42417;Journal of Vibration Engineering & Technologies;Springer;Engineering;https://springer.com/42417;2523-3920;2523-3939;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-04-09
42421;Journal of Big Data Analytics in Transportation;Springer;Engineering;https://springer.com/42421;2523-3556;2523-3564;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42423;Advances in Astronautics Science and Technology;Springer;Physics;https://springer.com/42423;2524-5252;2524-5260;Open Choice;January 2020;;;;CC BY;standard;;;;;
42434;NeuroCommons;BioMed Central;Life Sciences;https://springer.com/42434;;2524-4159;Fully Open Access;August 2020;;1385,00;20;CC BY;;New Start;2019;;;
42438;Postdigital Science and Education;Springer;Education;https://springer.com/42438;2524-485X;2524-4868;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42439;Jus Cogens;Springer;Law;https://springer.com/42439;2524-3977;2524-3985;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42448;International Journal on Child Maltreatment: Research, Policy and Practice;Springer;Social Sciences;https://springer.com/42448;2524-5236;2524-5244;Open Choice;January 2020;;;;CC BY;standard;;;;;
42451;DGNeurologie;SpringerMedizin;Medicine & Public Health;https://springer.com/42451;2524-3446;2524-3454;Open Choice;January 2020;yes;;;CC BY;standard;Change of Publishing Model;2020;"Changes from Subscription-only to Open Choice; journal title updated";2020-02-17;2020-03-31
42452;SN Applied Sciences;Springer Nature;Engineering;https://springer.com/42452;;2523-3971;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42454;Human-Intelligent Systems Integration;Springer;Engineering;https://springer.com/42454;2524-4876;2524-4884;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42461;Mining, Metallurgy & Exploration;Springer;Engineering;https://springer.com/42461;2524-3462;2524-3470;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;Journal Title updated;;2020-04-09
42464;Journal of Rubber Research;Springer;Materials Science;https://springer.com/42464;1511-1768;2524-3993;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42467;AI Perspectives;Springer;Engineering;https://springer.com/42467;;2523-398X;Fully Open Access;August 2020;;1155,00;20;CC BY;;;;;;
42480;BMC Chemical Engineering;BioMed Central;Chemistry;https://springer.com/42480;;2524-4175;Fully Open Access;August 2020;;1200,00;20;CC BY + CC0;;New Start;2019;;;
42484;Quantum Machine Intelligence;Springer;Engineering;https://springer.com/42484;2524-4906;2524-4914;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42485;Journal of Proteins and Proteomics;Springer;Biomedicine;https://springer.com/42485;;2524-4663;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42486;CCF Transactions on Pervasive Computing and Interaction;Springer;Computer Science;https://springer.com/42486;2524-521X;2524-5228;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42488;Journal of Data, Information and Management;Springer;Engineering;https://springer.com/42488;2524-6356;2524-6364;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42489;KN - Journal of Cartography and Geographic Information;Springer;Geography;https://springer.com/42489;2524-4957;2524-4965;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42490;BMC Biomedical Engineering;BioMed Central;Engineering;https://springer.com/42490;;2524-4426;Fully Open Access;August 2020;;1200,00;20;CC BY + CC0;;New Start;2019;;;
42491;Signals;BioMed Central;Biomedicine;https://springer.com/42491;;2524-4450;Fully Open Access;August 2020;;1745,00;20;CC BY;;;;;;
42493;Multiscale Science and Engineering;Springer;Engineering;https://springer.com/42493;2524-4515;2524-4523;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42495;International Journal of Economic Policy Studies;Springer;Economics;https://springer.com/42495;2524-4892;1881-4387;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42496;Aerotecnica Missili & Spazio;Springer;Engineering;https://springer.com/42496;0365-7442;2524-6968;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42500;BMC Energy;BioMed Central;Energy;https://springer.com/42500;;2524-4469;Fully Open Access;August 2020;;1200,00;20;CC BY + CC0;;New Start;2019;;;
42514;CCF Transactions on High Performance Computing;Springer;Computer Science;https://springer.com/42514;2524-4922;2524-4930;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42519;Journal of Statistical Theory and Practice;Springer;Statistics;https://springer.com/42519;1559-8608;1559-8616;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42520;Neue Politische Literatur;Springer VS;History;https://springer.com/42520;0028-3320;2197-6082;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42521;Digital Finance;Springer;Finance;https://springer.com/42521;;2524-6186;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42522;One Health Outlook;BioMed Central;Medicine & Public Health;https://springer.com/42522;;2524-4655;Fully Open Access;August 2020;;1290,00;20;CC BY;;New Start;2019;;;
42523;Animal Microbiome;BioMed Central;Life Sciences;https://springer.com/42523;;2524-4671;Fully Open Access;August 2020;;1485,00;20;CC BY;;;;;;
42524;Frontiers of Engineering Management;Higher Education Press, co-published with Springer;Engineering;https://springer.com/42524;2095-7513;2096-0255;Open Choice;January 2020;;;;CC BY;non-standard;Take-over;2019;;;
42532;Socio-Ecological Practice Research;Springer;Geography;https://springer.com/42532;2524-5279;2524-5287;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42533;China International Strategy Review;Springer;Political Science and International Relations;https://springer.com/42533;2524-5627;2524-5635;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42535;Vegetos;Springer;Life Sciences;https://springer.com/42535;;2229-4473;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42543;Peking Mathematical Journal;Springer;Mathematics;https://springer.com/42543;2096-6075;2524-7182;Open Choice;January 2020;;;;CC BY;standard;;;;;
42558;Mechanics Of Soft Materials;Springer;Engineering;https://springer.com/42558;2524-5600;2524-5619;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42597;Zeitschrift f�r Friedens- und Konfliktforschung;Springer VS;Political Science and International Relations;https://springer.com/42597;2192-1741;2524-6976;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42600;Research on Biomedical Engineering;Springer;Engineering;https://springer.com/42600;;2446-4740;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42650;Canadian Studies in Population;Springer;Social Sciences;https://springer.com/42650;0380-1489;1927-629X;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42690;International Journal of Tropical Insect Science;Springer;Life Sciences;https://springer.com/42690;;1742-7592;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42729;Journal of Soil Science and Plant Nutrition;Springer;Life Sciences;https://springer.com/42729;0718-9508;0718-9516;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42738;Journal of Transatlantic Studies;Palgrave Macmillan;Political Science and International Relations;https://springer.com/42738;1479-4012;1754-1018;Open Choice;January 2020;;;;CC BY;non-standard;Take-over;2019;;;
42755;Membranes and Membrane Technologies;Pleiades Publishing;Chemistry;https://springer.com/42755;2517-7516;2517-7524;Subscription-only;January 2020;;;;;;New Start;2019;;;
42757;Experimental and Computational Multiphase Flow;Tsinghua University Press, co-published with Springer;Engineering;https://springer.com/42757;2661-8869;2661-8877;Open Choice;January 2020;;;;CC BY;non-standard;New Start;2019;;;
42761;Affective Science;Springer;Psychology;https://springer.com/42761;2662-2041;2662-205X;Open Choice;January 2020;;;;CC BY;standard;New start;2020;;;
42764;Genome Instability & Disease;Springer;Biomedicine;https://springer.com/42764;;2524-7662;Open Choice;January 2020;;;;CC BY;standard;New Start;2020;;;
42765;Advanced Fiber Materials;Springer;Materials Science;https://springer.com/42765;2524-7921;2524-793X;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;Hybrid Specific Workflow updated;;2019-11-19
42767;Europ�ische Sprachen im Kontrast | European Languages in Contrast;J.B. Metzler;Linguistics;https://springer.com/42767;2524-7670;2524-7689;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42768;Waste Disposal & Sustainable Energy;Springer;Environment;https://springer.com/42768;2524-7980;2524-7891;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42770;Brazilian Journal of Microbiology;Springer;Life Sciences;https://springer.com/42770;;1678-4405;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42773;Biochar;Springer;Environment;https://springer.com/42773;2524-7972;2524-7867;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42786;Journal of Banking and Financial Technology;Springer;Computer Science;https://springer.com/42786;2524-7956;2524-7964;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42791;JMST Advances;Korean Society of Mechanical Engineers, co-published with Springer;Engineering;https://springer.com/42791;2524-7905;2524-7913;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42796;npj Sustainable Oceans;Nature Research;Earth Sciences;https://springer.com/42796;;2524-759X;Fully Open Access;August 2020;;;0;CC BY;;New Start;2020;;;
42797;Safety in Extreme Environments;Springer;Earth Sciences;https://springer.com/42797;2524-8170;2524-8189;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42803;International Journal of Digital Humanities;Springer;Statistics;https://springer.com/42803;;2524-7840;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42804;Journal of Pediatric Endoscopic Surgery;Springer;Medicine & Public Health;https://springer.com/42804;2524-7875;2524-7883;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42822;Behavior and Social Issues;Springer;Psychology;https://springer.com/42822;1064-9506;2376-6786;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42823;Carbon Letters;Springer;Materials Science;https://springer.com/42823;1976-4251;2233-4998;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42824;Materials Circular Economy;Springer;Materials Science;https://springer.com/42824;2524-8146;2524-8154;Open Choice;January 2020;;;;CC BY;standard;New Start;2019;;;
42832;Soil Ecology Letters;Higher Education Press, co-published with Springer;Environment;https://springer.com/42832;2662-2289;2662-2297;Open Choice;January 2020;;;;CC BY;non-standard;New Start;2019;;;
42833;BMC Materials;BioMed Central;Materials Science;https://springer.com/42833;;2524-8138;Fully Open Access;August 2020;;1200,00;20;CC BY + CC0;;New Start;2019;;;
42835;Journal of Electrical Engineering & Technology;The Korean Institute of Electrical Engineers, co-publishing with Springer;Engineering;https://springer.com/42835;1975-0102;2093-7423;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;Journal Title updated;;2020-04-09
42843;Journal of Health Service Psychology;Springer;Medicine & Public Health;https://springer.com/42843;;2662-2653;Subscription-only;January 2020;;;;;;Take-over;2020;Former publisher: National Register of Health Service Psychologists.;;
42844;Adversity and Resilience Science;Springer;Psychology;https://springer.com/42844;2662-2424;2662-2416;Open Choice;January 2020;;;;CC BY;standard;New Start;2020;;;
42853;Journal of Biosystems Engineering;Springer;Engineering;https://springer.com/42853;1738-1266;2234-1862;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42854;Urban Transformations;BioMed Central;Environment;https://springer.com/42854;;2524-8162;Fully Open Access;August 2020;;800,00;20;CC BY;;New Start;2019;;;
42860;Clays and Clay Minerals;Springer;Earth Sciences;https://springer.com/42860;0009-8604;1552-8367;Open Choice;January 2020;;;;CC BY;standard;Take-over;2019;;;
42862;Innovation and Education;BioMed Central;Education;https://springer.com/42862;;2524-8502;Fully Open Access;August 2020;;1000,00;20;CC BY;;New Start;2019;;;
